"","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"14629",2014-09-18,609000,3,2.5,2630,10131,2,FALSE,0,3,9,2630,NA,1989,NA,98028,47.7695,-122.259,2800,10123
"14630",2014-05-28,277000,4,1,1450,6250,1,FALSE,0,3,6,990,460,1964,NA,98146,47.5131,-122.357,1440,4000
"14631",2014-12-09,283000,4,2,2100,8160,1,FALSE,0,3,7,1200,900,1959,NA,98106,47.5145,-122.365,1140,8160
"14632",2015-03-18,334000,2,1.75,1680,8367,1,FALSE,0,3,6,840,840,1914,NA,98115,47.6976,-122.288,1830,6720
"14633",2015-02-26,267000,4,1.75,2000,7350,1,FALSE,0,3,7,1100,900,1963,NA,98003,47.3428,-122.303,1720,7350
"14634",2014-07-14,385000,3,1,1030,3000,1,FALSE,0,3,7,830,200,1924,NA,98115,47.6813,-122.317,1830,3000
"14635",2014-10-24,640000,5,1.75,2020,6565,1,FALSE,0,3,8,1120,900,1956,NA,98115,47.6821,-122.283,2020,6552
"14636",2015-05-06,532500,4,2,2220,23750,1,FALSE,0,3,7,2220,NA,1963,NA,98011,47.7759,-122.214,2650,21167
"14637",2014-05-23,335000,4,2.5,1750,8476,1,FALSE,0,4,7,1240,510,1983,NA,98058,47.4447,-122.137,1660,7875
"14638",2014-10-30,415000,3,2.5,1710,4920,2,FALSE,0,3,7,1710,NA,1990,NA,98126,47.5347,-122.376,1500,4920
"14639",2014-09-17,1098000,6,3.25,3560,107362,1.5,FALSE,0,4,8,2760,800,1963,NA,98005,47.6356,-122.15,3210,35001
"14640",2014-08-28,1442500,2,2.5,2720,16637,1,FALSE,3,3,10,2160,560,1953,NA,98118,47.5499,-122.264,2880,7320
"14641",2014-08-07,180000,3,1,1010,10215,1,FALSE,0,3,6,1010,NA,1955,NA,98146,47.4872,-122.345,1320,10245
"14642",2014-07-14,335000,4,2.5,1830,4500,2,FALSE,0,3,7,1830,NA,2004,NA,98038,47.3504,-122.005,2080,5100
"14643",2014-07-23,835000,4,3,4480,42717,2,FALSE,0,3,9,4480,NA,1987,NA,98077,47.7711,-122.088,3140,41632
"14644",2014-10-03,592500,4,1.5,2080,4400,1.5,FALSE,0,3,7,2080,NA,1925,NA,98122,47.606,-122.299,1680,4400
"14645",2014-08-08,418900,3,1.5,1470,11112,1,FALSE,0,3,7,1470,NA,1954,NA,98155,47.7462,-122.294,1460,11407
"14646",2014-07-09,340000,3,1,1600,7324,1,FALSE,0,4,7,1600,NA,1958,NA,98056,47.5054,-122.19,1430,7249
"14647",2014-07-02,545000,3,2,1340,7200,1.5,FALSE,0,4,7,1340,NA,1923,NA,98118,47.5601,-122.265,1630,5760
"14648",2015-04-03,1378000,5,3.5,3680,8680,2,FALSE,0,3,9,3680,NA,2003,NA,98033,47.6575,-122.197,2020,8847
"14649",2015-03-26,183750,3,2.5,1770,3451,2,FALSE,0,3,7,1770,NA,2004,NA,98055,47.4325,-122.197,1490,2138
"14650",2014-05-22,295000,4,2,980,10640,1,FALSE,0,5,7,980,NA,1978,NA,98045,47.4462,-121.773,1230,9750
"14651",2014-07-11,625000,4,3,2530,5625,1,FALSE,0,3,8,1470,1060,1976,NA,98034,47.7094,-122.233,1840,7070
"14652",2014-06-09,290000,4,3,2390,4500,2,FALSE,0,3,7,2390,NA,1974,NA,98055,47.4872,-122.204,1320,4500
"14653",2015-01-23,760000,4,2.5,3600,155509,2,FALSE,0,3,9,3600,NA,2004,NA,98010,47.3538,-121.986,3410,34412
"14654",2015-02-19,560000,4,2.5,3270,24750,1,FALSE,0,4,8,1690,1580,1979,NA,98056,47.5221,-122.178,1520,13480
"14655",2014-09-23,475000,5,2.5,2300,28480,2,FALSE,0,3,6,2300,NA,1994,NA,98053,47.6403,-121.964,1880,26720
"14656",2014-05-13,620000,3,1,1710,4050,1.5,FALSE,0,3,7,1710,NA,1909,NA,98103,47.6732,-122.331,1790,4896
"14657",2015-05-08,330000,4,2,1170,4000,1,FALSE,0,3,7,1170,NA,1955,NA,98144,47.5797,-122.305,1720,4000
"14658",2015-04-08,620000,3,2.25,1990,6256,1,FALSE,0,3,7,1390,600,1960,NA,98033,47.6903,-122.206,2080,9300
"14659",2015-01-07,320000,4,1.75,1710,10480,1.5,FALSE,0,4,6,1710,NA,1969,NA,98059,47.4743,-122.143,1750,10480
"14660",2014-09-15,525000,3,2.5,1740,2350,2,FALSE,0,3,8,1120,620,1996,NA,98112,47.6206,-122.297,1750,3802
"14661",2014-07-21,802500,4,3.75,3320,8030,2,FALSE,0,3,10,3320,NA,2005,NA,98075,47.5818,-121.972,3740,8030
"14662",2014-09-26,569500,4,1,1960,3194,2,FALSE,0,3,7,1960,NA,1907,NA,98144,47.6005,-122.296,1870,4200
"14663",2014-12-16,850000,6,3.5,2820,5400,1,FALSE,0,3,8,1620,1200,1958,NA,98117,47.6791,-122.374,1560,2276
"14664",2015-04-05,630000,3,1,1590,4080,1.5,FALSE,0,3,7,1590,NA,1922,NA,98105,47.662,-122.326,1570,4080
"14665",2014-08-05,454800,4,2.25,2490,10720,1,FALSE,1,4,7,1400,1090,1979,NA,98074,47.6137,-122.06,3080,10720
"14666",2015-03-03,177000,3,1,870,5200,1,FALSE,0,5,6,870,NA,1969,NA,98042,47.3695,-122.081,870,5200
"14667",2014-06-19,275000,3,1.75,1860,15681,1,FALSE,0,4,7,1860,NA,1971,NA,98023,47.3191,-122.339,1860,22979
"14668",2015-04-16,460000,3,2,2930,29136,2,FALSE,0,3,8,2240,690,1990,NA,98010,47.3102,-122.042,2110,29362
"14669",2014-06-17,729000,3,1,1580,3840,2,FALSE,0,3,8,1580,NA,1908,NA,98102,47.6192,-122.319,1680,2624
"14670",2014-10-21,935000,4,3.25,4110,15488,2,FALSE,2,3,11,4110,NA,1995,NA,98006,47.5493,-122.117,4190,14973
"14671",2014-05-09,481450,3,2,1410,4800,1,FALSE,0,3,7,1410,NA,1940,NA,98117,47.6852,-122.378,1190,3840
"14672",2015-03-17,860000,3,2,2090,4190,1.5,FALSE,0,4,8,1490,600,1930,NA,98122,47.6178,-122.284,2090,6270
"14673",2014-11-06,274000,3,1.75,1400,8364,1,FALSE,0,4,7,1400,NA,1958,NA,98056,47.4918,-122.178,1210,8160
"14674",2014-06-05,499000,3,3.5,1690,1432,2,FALSE,0,3,7,1360,330,2008,NA,98199,47.6513,-122.4,1650,2788
"14675",2014-09-17,696500,5,2.25,3210,61419,1.5,FALSE,0,3,8,3210,NA,1979,NA,98077,47.7632,-122.09,2820,48351
"14676",2015-04-13,390000,3,1,1190,85226,1.5,FALSE,0,5,5,1190,NA,1935,NA,98070,47.365,-122.462,1360,46960
"14677",2014-12-16,265000,3,1,960,9748,1,FALSE,0,3,5,960,NA,1922,NA,98065,47.5259,-121.815,1600,9958
"14678",2014-07-09,470000,4,2.25,2380,17199,2,FALSE,0,3,8,1530,850,1979,NA,98028,47.7668,-122.27,2280,11529
"14679",2015-01-29,168500,2,1,1020,7742,1,FALSE,0,4,6,1020,NA,1935,1978,98168,47.499,-122.301,1510,7742
"14680",2014-11-11,220000,3,1.75,1290,8250,1,FALSE,0,3,7,1290,NA,1983,NA,98001,47.3353,-122.27,1410,7823
"14681",2014-10-20,295000,3,2,1830,17321,1,FALSE,0,4,7,1100,730,1948,NA,98178,47.5072,-122.272,1450,10706
"14682",2015-01-14,1475000,5,4,4770,31570,2,FALSE,0,3,12,4770,NA,1990,NA,98006,47.5468,-122.123,4520,32070
"14683",2014-08-21,1295000,2,2.5,2910,19449,2,TRUE,4,5,9,1940,970,1985,NA,98177,47.7729,-122.393,2540,23598
"14684",2015-04-08,285000,3,1,950,10723,1,FALSE,0,4,6,950,NA,1959,NA,98059,47.4899,-122.133,1520,10723
"14685",2014-10-22,294950,3,1,1160,8950,1,FALSE,0,3,7,1160,NA,1968,NA,98133,47.7499,-122.338,1210,8193
"14686",2015-01-02,1465000,4,4,4930,22093,2,FALSE,3,3,12,4930,NA,2004,NA,98075,47.5874,-121.965,4630,18889
"14687",2015-04-03,565500,3,1.75,1780,5850,1,FALSE,0,5,7,980,800,1944,NA,98116,47.5589,-122.392,1550,5850
"14688",2014-10-13,230000,3,2,1410,10625,1,FALSE,0,3,7,1410,NA,1980,NA,98042,47.3649,-122.117,1410,9744
"14689",2015-03-23,569950,4,3.5,2700,443440,1.5,FALSE,0,3,8,2700,NA,1948,1997,98042,47.333,-122.098,3210,298182
"14690",2014-09-24,721000,2,1.5,1790,4250,1,FALSE,0,3,7,920,870,1915,2014,98112,47.6367,-122.301,1910,4250
"14691",2014-12-18,565000,3,2.5,4040,8653,2,FALSE,0,3,9,2900,1140,2006,NA,98019,47.7378,-121.975,3360,8653
"14692",2014-09-17,438000,3,1.75,1990,9885,1,FALSE,0,4,7,1030,960,1978,NA,98052,47.6722,-122.162,1560,10000
"14693",2015-04-02,369900,3,1.75,2150,19127,1,FALSE,0,3,7,1650,500,1978,NA,98168,47.5061,-122.324,1550,15000
"14694",2014-09-05,405000,4,2.5,1850,9136,2,FALSE,0,3,8,1850,NA,1997,NA,98059,47.4943,-122.157,1930,7873
"14695",2014-05-27,282000,3,2.5,1680,15711,1,FALSE,0,3,7,1240,440,1994,NA,98031,47.423,-122.171,1420,8588
"14696",2014-11-04,380950,2,1,1430,7819,1,FALSE,0,3,7,1110,320,1944,NA,98125,47.7307,-122.302,1380,7473
"14697",2014-06-30,349810,3,1,960,8855,1,FALSE,0,4,7,960,NA,1958,NA,98155,47.7689,-122.328,1250,8855
"14698",2014-05-26,690000,4,2.5,2700,8810,2,FALSE,0,3,9,2700,NA,2004,NA,98052,47.7041,-122.116,2730,5100
"14699",2015-05-05,653000,2,1.5,1290,5141,1,FALSE,0,4,7,1050,240,1947,NA,98115,47.6878,-122.29,1290,5406
"14700",2014-10-28,526500,3,2.5,1860,43170,2,FALSE,0,3,8,1860,NA,1986,NA,98072,47.7712,-122.136,2270,40835
"14701",2014-10-17,1040000,4,3.5,4320,8490,2,FALSE,0,3,10,3280,1040,2005,NA,98029,47.5568,-122.029,4030,11008
"14702",2014-09-23,335000,3,1,2130,3825,1.5,FALSE,0,3,7,2130,NA,1917,NA,98118,47.5506,-122.281,1780,5150
"14703",2014-09-15,570000,2,1.75,2870,102366,2,FALSE,2,4,8,1770,1100,1994,NA,98027,47.4847,-122,2960,108900
"14704",2015-03-10,1080000,5,3.5,3740,11340,2,FALSE,0,3,10,3740,NA,2013,NA,98052,47.6628,-122.143,2040,8715
"14705",2014-09-22,475000,3,2.5,2130,8022,2,FALSE,0,3,8,2130,NA,1985,NA,98052,47.7252,-122.106,2130,7605
"14706",2015-02-12,315000,4,2,1210,4250,1,FALSE,0,4,7,1210,NA,1941,NA,98108,47.5275,-122.321,1210,6000
"14707",2014-12-09,405000,6,2,2800,29985,1,FALSE,0,5,7,1400,1400,1954,NA,98058,47.4398,-122.08,1980,29985
"14708",2014-05-06,562000,5,2.25,3040,8111,2,FALSE,0,3,8,3040,NA,1984,NA,98052,47.7157,-122.103,2020,8304
"14709",2015-04-24,295000,3,2.5,1570,6932,2,FALSE,0,3,7,1570,NA,1993,NA,98038,47.3902,-122.049,1570,6271
"14710",2014-07-08,383000,3,2.25,2090,15000,1,FALSE,0,3,7,2090,NA,1961,NA,98045,47.4885,-121.783,1690,14400
"14711",2015-04-13,242000,3,2.25,1690,7292,1,FALSE,0,3,7,1250,440,1985,NA,98003,47.2639,-122.303,1670,7747
"14712",2015-04-03,352500,3,1.5,1470,17577,1,FALSE,0,5,7,1470,NA,1967,NA,98059,47.4695,-122.116,2300,13832
"14713",2014-07-23,239950,4,1,1460,6000,1,FALSE,0,4,7,730,730,1941,NA,98178,47.4952,-122.224,1190,6000
"14714",2014-09-03,998000,4,2.5,3030,6820,2,FALSE,0,3,9,2530,500,1947,2000,98105,47.6695,-122.266,2070,6820
"14715",2015-04-17,515000,3,1.75,1190,4500,1,FALSE,0,3,6,1190,NA,1922,2012,98116,47.5576,-122.388,1820,4500
"14716",2015-04-06,590000,5,1,1840,6710,1.5,FALSE,0,3,7,1840,NA,1920,NA,98126,47.5686,-122.378,1410,4880
"14717",2015-04-02,1160000,4,3.75,3560,13959,2,FALSE,0,4,9,3560,NA,1972,NA,98040,47.5575,-122.211,3320,11834
"14718",2014-11-04,289000,3,1.75,1580,9750,1,FALSE,0,5,7,1580,NA,1954,NA,98148,47.427,-122.331,1460,9750
"14719",2015-03-23,424000,3,1.5,1230,7200,1,FALSE,0,3,7,1230,NA,1953,NA,98125,47.7281,-122.311,1400,6240
"14720",2014-10-16,199000,4,2,1440,9477,1,FALSE,0,3,5,1440,NA,1943,NA,98056,47.5093,-122.182,1440,9546
"14721",2014-10-06,730000,4,3.5,4420,7902,2,FALSE,0,3,10,3350,1070,2004,NA,98065,47.5327,-121.86,3440,7851
"14722",2014-05-27,244000,3,1,910,5250,1,FALSE,0,4,6,910,NA,1971,NA,98166,47.4729,-122.352,1650,10442
"14723",2014-06-18,240000,2,1,670,10920,1,FALSE,0,3,6,670,NA,1942,NA,98146,47.5128,-122.372,900,7425
"14724",2015-04-22,797000,4,2.75,2650,8610,2,FALSE,0,3,8,2650,NA,1959,2007,98008,47.6155,-122.121,1680,8316
"14725",2014-05-20,350000,4,2.25,2220,6953,2,FALSE,0,4,8,2220,NA,1999,NA,98038,47.3509,-122.041,2240,6716
"14726",2014-11-19,415000,3,1.75,1640,6435,1,FALSE,0,3,7,1190,450,1972,NA,98034,47.7197,-122.217,1770,6930
"14727",2015-04-14,378510,2,1,770,5185,1,FALSE,0,3,7,770,NA,1947,NA,98126,47.5459,-122.379,1260,6550
"14728",2014-07-08,1195000,4,3.5,3960,6654,2,FALSE,0,3,10,2850,1110,2006,NA,98199,47.6461,-122.389,2840,6400
"14729",2014-10-06,379900,2,1.5,1140,7620,1,FALSE,0,4,6,1140,NA,1925,NA,98106,47.5277,-122.351,1300,7620
"14730",2014-05-20,620000,3,2.5,2480,9041,2,FALSE,0,3,7,2480,NA,2004,NA,98053,47.6797,-122.035,2480,6500
"14731",2014-08-29,524500,3,1.5,1580,3172,1,FALSE,0,4,8,900,680,1946,NA,98117,47.6796,-122.393,1580,5000
"14732",2014-06-09,270000,4,2.75,1990,7252,1,FALSE,0,3,7,1270,720,1999,NA,98002,47.2839,-122.202,2100,7535
"14733",2014-05-28,236000,4,2.25,1830,9485,1,FALSE,0,4,7,1200,630,1989,NA,98023,47.2995,-122.387,1730,10109
"14734",2014-11-05,308500,2,2,840,14564,1.5,FALSE,0,5,6,840,NA,1942,NA,98106,47.5499,-122.36,1430,7920
"14735",2014-12-08,989900,5,2.25,3320,11350,1,FALSE,0,5,8,1660,1660,1963,NA,98040,47.5749,-122.213,3320,11085
"14736",2014-10-02,299000,4,2.25,2050,26000,2,FALSE,0,4,8,2050,NA,1977,NA,98042,47.3423,-122.063,2330,31100
"14737",2014-09-13,295000,2,1.75,1560,43748,2,FALSE,0,3,8,1560,NA,1967,2000,98065,47.5729,-121.676,1000,24602
"14738",2014-06-11,110000,2,1,800,15000,1,FALSE,0,3,6,800,NA,1927,NA,98168,47.4932,-122.316,1170,15000
"14739",2014-07-03,295950,2,1,1190,6200,1,FALSE,0,3,7,1190,NA,1948,NA,98133,47.7634,-122.34,1470,7800
"14740",2014-05-28,270000,3,1.75,1300,4127,1,FALSE,0,4,6,650,650,1918,1953,98106,47.5353,-122.352,1420,4000
"14741",2014-05-21,712000,4,2.5,3400,247421,2,FALSE,0,3,9,3400,NA,2001,NA,98010,47.3623,-121.971,3180,222156
"14742",2015-05-06,475000,2,1.5,1170,1250,3,FALSE,0,3,8,1170,NA,2000,NA,98107,47.6719,-122.38,1310,1308
"14743",2015-03-17,410000,4,2.5,2510,5258,2,FALSE,0,3,7,2510,NA,2001,NA,98056,47.4818,-122.188,2570,5119
"14744",2015-03-13,588000,4,2.25,2510,19550,1,FALSE,0,4,9,1810,700,1977,NA,98034,47.7041,-122.241,2450,19250
"14745",2014-12-12,420000,3,2.5,2390,3903,2,FALSE,0,3,8,1970,420,2006,NA,98072,47.7515,-122.174,2390,3431
"14746",2015-01-19,355000,4,2.25,2200,3404,2,FALSE,0,3,8,2200,NA,2005,NA,98038,47.3895,-122.034,2200,3449
"14747",2014-06-23,446000,2,1,2550,21675,1,FALSE,1,4,7,1610,940,1958,NA,98198,47.4013,-122.319,2030,10591
"14748",2014-05-20,765000,4,2.25,2560,12100,1,FALSE,0,4,8,1760,800,1976,NA,98052,47.631,-122.108,2240,12100
"14749",2014-05-27,967500,3,3.75,3250,5797,2,FALSE,2,4,8,2370,880,1951,NA,98199,47.6481,-122.405,1840,5797
"14750",2014-09-05,381000,2,2,1340,4447,1,FALSE,0,3,8,1340,NA,2004,NA,98053,47.7175,-122.033,1350,4458
"14751",2015-05-01,490000,3,2.25,2840,107157,2,FALSE,0,4,9,2840,NA,1983,NA,98092,47.2848,-122.118,2600,215622
"14752",2014-08-27,716000,4,2.25,2480,9780,1,FALSE,0,4,8,1900,580,1975,NA,98052,47.6388,-122.099,2640,9780
"14753",2015-04-14,605000,5,3.5,3060,8862,2,FALSE,0,3,8,3060,NA,1989,NA,98056,47.5322,-122.185,2680,8398
"14754",2014-09-19,312200,4,2.5,2910,8596,2,FALSE,0,3,8,2910,NA,2004,NA,98003,47.2596,-122.304,2770,8602
"14755",2014-07-18,327000,4,1,1900,9000,1,FALSE,0,4,7,1290,610,1948,NA,98166,47.4629,-122.361,1950,10800
"14756",2014-06-09,229950,4,1.75,1300,21000,1,FALSE,0,4,7,1300,NA,1969,NA,98001,47.3067,-122.285,2120,9920
"14757",2014-07-11,160000,3,1.5,1480,7000,1,FALSE,0,3,7,1000,480,1980,NA,98023,47.2866,-122.368,1470,7022
"14758",2014-08-12,255000,3,1,1250,9472,1,FALSE,0,4,6,1250,NA,1972,NA,98059,47.495,-122.154,1590,9600
"14759",2014-11-25,530000,4,2.5,2000,4700,1.5,FALSE,0,4,7,1220,780,1944,NA,98117,47.6902,-122.368,1560,4700
"14760",2014-10-24,239000,3,1.5,1330,6540,1,FALSE,0,3,7,900,430,1971,NA,98188,47.4239,-122.292,1400,11500
"14761",2015-02-28,285000,3,2.25,1840,6214,1,FALSE,0,4,7,1270,570,1983,NA,98031,47.4043,-122.185,1840,6214
"14762",2014-08-27,537000,4,2,1560,7104,1.5,FALSE,0,3,7,1140,420,1945,NA,98105,47.6714,-122.28,1850,7105
"14763",2014-08-14,530000,3,2.5,3150,21893,2,FALSE,0,3,9,3150,NA,2006,NA,98014,47.6455,-121.901,2280,21886
"14764",2014-07-25,213675,3,2.25,1560,6013,2,FALSE,0,3,7,1560,NA,1990,NA,98023,47.2862,-122.352,1640,6290
"14765",2014-05-06,530000,5,2.5,2910,9636,1,FALSE,0,4,7,1690,1220,1964,NA,98008,47.5803,-122.119,2830,10385
"14766",2015-03-05,780000,3,2.5,2940,15875,2,FALSE,0,3,10,2940,NA,1994,NA,98075,47.5947,-122.016,2980,15875
"14767",2014-11-13,390000,3,1,950,3621,1,FALSE,0,4,6,950,NA,1947,NA,98144,47.575,-122.289,1540,4080
"14768",2014-05-21,450000,2,1,1200,4000,1,FALSE,0,3,7,1070,130,1940,NA,98126,47.5766,-122.378,1770,4000
"14769",2015-03-11,420000,2,1,1000,5375,1,FALSE,0,3,7,1000,NA,1953,NA,98118,47.5404,-122.268,1380,5000
"14770",2015-01-27,550000,3,2,1490,3880,1,FALSE,0,3,7,1490,NA,1959,NA,98107,47.662,-122.363,1490,3880
"14771",2015-02-19,110000,2,1,600,6120,1,FALSE,0,3,5,600,NA,1943,NA,98168,47.4997,-122.317,1060,6120
"14772",2014-05-28,7e+05,2,1.75,2320,5500,1.5,FALSE,2,3,8,1720,600,1925,2000,98144,47.586,-122.292,2380,5000
"14773",2015-04-24,807500,4,2.5,3190,24170,2,FALSE,0,3,10,3190,NA,2002,NA,98074,47.6209,-122.052,2110,26321
"14774",2014-10-02,179000,2,1,990,8760,1,FALSE,0,3,7,990,NA,1977,NA,98003,47.3302,-122.305,1560,11880
"14775",2014-07-10,1612500,4,2.75,5470,18200,2,TRUE,4,3,11,3730,1740,1992,NA,98118,47.5316,-122.263,3620,15100
"14776",2015-04-09,655000,4,2.75,2890,46609,2,FALSE,0,4,9,2890,NA,1981,NA,98077,47.7454,-122.061,2880,68824
"14777",2015-03-16,472500,3,2,1790,6800,1,FALSE,0,4,7,1240,550,1964,NA,98133,47.728,-122.339,1470,6800
"14778",2014-10-27,299000,4,2.5,2350,6958,2,FALSE,0,3,9,2350,NA,1998,NA,98092,47.3321,-122.172,2480,6395
"14779",2014-05-14,740000,4,2.5,3430,10157,2,FALSE,0,3,10,3430,NA,2000,NA,98034,47.723,-122.158,3480,10157
"14780",2014-10-10,860000,3,1.75,2600,15064,1,FALSE,0,4,8,1700,900,1967,NA,98004,47.64,-122.204,2940,14984
"14781",2014-07-01,620000,4,3,2130,6325,1,FALSE,0,5,7,1440,690,1948,NA,98116,47.5683,-122.396,1240,6325
"14782",2014-10-10,410000,3,1.75,1660,5987,1,FALSE,0,3,7,960,700,1982,NA,98146,47.5107,-122.381,1510,6000
"14783",2015-03-04,343000,5,3.5,2473,9282,2,FALSE,1,5,7,2473,NA,1963,NA,98198,47.3966,-122.308,2040,10920
"14784",2014-06-17,465000,2,2.75,1430,1425,2,FALSE,0,3,7,995,435,2006,NA,98112,47.621,-122.298,1500,1749
"14785",2015-03-04,273950,3,2.25,1570,3109,2,FALSE,0,3,8,1570,NA,2002,NA,98092,47.3258,-122.186,1680,3590
"14786",2014-10-17,825000,2,1,1240,42247,1,FALSE,1,4,7,1240,NA,1915,NA,98056,47.5169,-122.201,1550,12459
"14787",2015-03-30,255000,3,2.5,1720,6200,2,FALSE,0,3,7,1720,NA,2014,NA,98022,47.2137,-121.989,1710,9520
"14788",2014-09-08,250000,3,2,1140,11161,1,FALSE,0,4,7,1140,NA,1998,NA,98022,47.209,-122.012,1720,8587
"14789",2014-08-22,635000,4,3.25,2690,7200,2,FALSE,3,3,9,1720,970,1978,NA,98155,47.7341,-122.288,2400,8845
"14790",2014-08-26,240000,3,1.75,1520,9600,1,FALSE,0,3,8,1520,NA,1966,NA,98023,47.3263,-122.365,2060,9600
"14791",2015-05-07,670000,4,2.25,2040,7031,2,FALSE,0,3,8,2040,NA,2012,NA,98033,47.7016,-122.17,1670,7031
"14792",2014-10-24,713414,3,2.5,2830,6000,1,FALSE,3,3,9,1730,1100,1954,NA,98126,47.5751,-122.378,2040,5300
"14793",2015-05-13,245000,3,1.5,1340,7391,1,FALSE,0,4,7,1340,NA,1966,NA,98198,47.3837,-122.317,1300,7391
"14794",2014-12-09,6e+05,4,2.5,2520,10850,1,FALSE,0,4,8,1680,840,1968,NA,98155,47.7751,-122.284,2590,10800
"14795",2014-10-15,270000,3,2.5,1660,5550,2,FALSE,0,3,7,1660,NA,2002,NA,98198,47.375,-122.304,1810,5550
"14796",2014-11-20,190000,2,1,880,6900,1,FALSE,0,3,6,880,NA,1943,NA,98056,47.4903,-122.191,1060,8000
"14797",2014-06-06,435000,3,2,980,5000,1,FALSE,0,3,6,980,NA,1940,NA,98144,47.595,-122.308,1970,3025
"14798",2014-10-23,560000,4,1,1360,5814,1.5,FALSE,0,2,6,1360,NA,1900,NA,98122,47.6038,-122.314,1010,5814
"14799",2014-09-05,998000,3,3.75,3710,34412,2,FALSE,0,3,10,2910,800,1978,NA,98075,47.5888,-122.04,2390,34412
"14800",2014-12-02,725000,3,1,940,8377,1,FALSE,0,4,7,940,NA,1952,NA,98004,47.5974,-122.2,1710,6900
"14801",2014-11-24,210000,2,1,970,8874,1,FALSE,0,3,7,970,NA,1968,NA,98056,47.4943,-122.178,1340,8175
"14802",2014-08-25,513000,3,2.25,1500,1312,3,FALSE,0,3,8,1500,NA,2007,NA,98103,47.6534,-122.346,1500,1282
"14803",2014-11-05,290000,5,2.5,2780,9652,1,FALSE,0,4,8,1390,1390,1967,NA,98001,47.3444,-122.271,1790,9652
"14804",2014-09-25,1260000,3,2.5,3110,9930,1,FALSE,1,3,8,1640,1470,1954,NA,98039,47.6112,-122.226,3650,14399
"14805",2014-06-20,330000,3,2.25,1860,11227,2,FALSE,0,3,7,1860,NA,1995,NA,98038,47.3879,-122.031,1820,8800
"14806",2014-06-05,189000,3,1,1010,7560,1,FALSE,0,3,6,1010,NA,1958,NA,98058,47.4497,-122.176,1170,7560
"14807",2015-05-04,907500,3,2.25,2850,6281,2,FALSE,2,4,7,1900,950,1947,NA,98115,47.6911,-122.326,1680,7006
"14808",2014-11-04,410000,3,2.25,2280,200811,1,FALSE,0,3,7,2280,NA,1978,NA,98014,47.6522,-121.941,2280,206038
"14809",2015-02-20,1050000,4,3,3080,10757,2,FALSE,3,5,8,3080,NA,1961,NA,98006,47.5671,-122.159,2810,10757
"14810",2014-12-04,622100,4,2.5,2280,14290,1.5,FALSE,0,4,7,1510,770,1942,NA,98125,47.7054,-122.297,2140,9890
"14811",2014-07-23,250000,3,1.5,2030,14400,1,FALSE,0,4,7,1310,720,1969,NA,98001,47.2639,-122.285,1330,14400
"14812",2014-08-18,1180000,4,3,2570,4000,2,FALSE,0,3,8,1750,820,1909,2014,98115,47.6743,-122.313,1970,4000
"14813",2015-02-09,925000,3,2.75,3640,10300,1,FALSE,0,4,9,2060,1580,1979,NA,98006,47.5612,-122.146,3110,10625
"14814",2015-02-18,554000,3,2,1760,4046,1,FALSE,0,3,7,960,800,1931,NA,98117,47.6876,-122.381,1500,4046
"14815",2014-07-09,545000,3,2.5,2760,17377,2,FALSE,0,3,9,2760,NA,2002,NA,98056,47.4929,-122.188,1940,8504
"14816",2014-09-09,660000,3,2.5,2650,11250,2,FALSE,0,3,9,2650,NA,2005,NA,98155,47.7644,-122.29,2200,10013
"14817",2015-05-05,1900000,5,4.5,5160,44315,2,FALSE,0,3,12,5160,NA,1996,NA,98005,47.6568,-122.154,4760,44315
"14818",2014-05-02,260000,4,2,1480,8625,1,FALSE,0,4,7,1480,NA,1974,NA,98055,47.462,-122.193,2130,8502
"14819",2014-10-30,219900,3,1,860,6664,1,FALSE,0,3,6,860,NA,1944,NA,98178,47.4931,-122.247,1150,6857
"14820",2015-03-25,373500,4,2.5,2610,4978,2,FALSE,0,3,8,2610,NA,2004,NA,98038,47.3438,-122.04,2470,5024
"14821",2014-07-11,380000,2,1,1470,81021,1,FALSE,0,4,6,1470,NA,1949,NA,98027,47.4771,-122.03,2600,69696
"14822",2014-07-01,1060000,4,2.5,4570,16015,2,FALSE,2,3,11,4570,NA,1990,NA,98074,47.6246,-122.067,4490,17668
"14823",2015-03-30,2600000,3,3,3410,16015,2,TRUE,4,4,10,2220,1190,1973,NA,98040,47.5721,-122.239,3760,16572
"14824",2014-07-23,450000,3,2.25,1760,10013,2,FALSE,0,4,8,1760,NA,1983,NA,98056,47.5336,-122.189,1810,9768
"14825",2014-07-16,379950,3,1.75,2040,12065,1,FALSE,0,3,8,2040,NA,1987,NA,98038,47.3756,-122.044,2010,11717
"14826",2014-08-20,834800,3,3.5,3470,4171,3,FALSE,0,3,9,3470,NA,2008,NA,98034,47.711,-122.229,3430,4268
"14827",2014-09-16,365000,2,1,680,4800,1,FALSE,0,3,6,680,NA,1917,NA,98122,47.6084,-122.304,1610,4800
"14828",2014-06-17,465000,2,2,1494,19271,2,TRUE,4,3,7,1494,NA,1943,1997,98070,47.4728,-122.497,1494,43583
"14829",2014-07-30,452000,3,1.5,1250,4000,1,FALSE,0,3,7,1250,NA,1955,NA,98117,47.6916,-122.379,1030,4000
